month,symbol,spike_time,entry_time,exit_time,spike_ts,entry_ts,exit_ts,vol_mult,candle_high,candle_low,entry_px,sl_px,tp_px,exit_px,sl_pct,tp_pct,r_gross,r_net,friction_r,is_win,outcome,duration_hrs,wait_fill_hrs
April 2026,INUSDT,2026-04-01 13:30 UTC,2026-04-02 03:32 UTC,2026-04-02 13:36 UTC,1775050200000,1775100720000,1775136960000,14.886519416845683,0.06041,0.05701,0.05599,0.05497,0.06007,0.05497,1.8217538846222543,7.287015538489017,-1.0,-1.0988058823529412,0.09880588235294116,False,STOP LOSS,10.066666666666666,13.783333333333333
April 2026,IRYSUSDT,2026-04-02 02:45 UTC,2026-04-02 03:58 UTC,2026-04-02 04:07 UTC,1775097900000,1775102280000,1775102820000,12.510880573727862,0.02,0.01876,0.018387999999999998,0.018015999999999997,0.019876,0.018015999999999997,2.023058516423759,8.092234065695036,-1.0,-1.088974193548387,0.0889741935483869,False,STOP LOSS,0.15,0.9666666666666667
April 2026,ALPINEUSDT,2026-04-01 21:15 UTC,2026-04-02 04:04 UTC,2026-04-02 04:55 UTC,1775078100000,1775102640000,1775105700000,10.905214310898879,0.4059,0.3995,0.39758000000000004,0.39566000000000007,0.40525999999999995,0.39566000000000007,0.4829216761406452,1.9316867045625807,-1.0,-1.3727312500000044,0.37273125000000445,False,STOP LOSS,0.85,6.566666666666666
April 2026,IRYSUSDT,2026-04-02 02:30 UTC,2026-04-02 04:07 UTC,2026-04-02 09:35 UTC,1775097000000,1775102820000,1775122500000,11.13734114340621,0.01922,0.01829,0.018011,0.017732,0.01912699999999999,0.017732,1.5490533562822608,6.196213425129043,-1.0,-1.1162000000000007,0.11620000000000083,False,STOP LOSS,5.466666666666667,1.3666666666666667
April 2026,DRIFTUSDT,2026-04-01 17:30 UTC,2026-04-02 04:15 UTC,2026-04-02 12:41 UTC,1775064600000,1775103300000,1775133660000,19.322909344276596,0.05134,0.04175,0.038873000000000005,0.03599600000000001,0.050380999999999995,0.050380999999999995,7.401023846886007,29.604095387544028,4.0,3.975679040667362,0.024320959332638187,True,TAKE PROFIT (1:4),8.433333333333334,10.5
April 2026,BROCCOLI714USDT,2026-04-01 17:00 UTC,2026-04-02 04:29 UTC,2026-04-02 04:55 UTC,1775062800000,1775104140000,1775105700000,12.255096127313738,0.0125,0.01208,0.011954000000000001,0.011828,0.012458000000000006,0.011828,1.0540404885394101,4.2161619541576405,-1.0,-1.170771428571427,0.1707714285714271,False,STOP LOSS,0.43333333333333335,11.233333333333333
April 2026,OGUSDT,2026-04-01 09:00 UTC,2026-04-02 05:08 UTC,2026-04-03 01:01 UTC,1775034000000,1775106480000,1775178060000,44.123831007278035,2.799,2.654,2.6105,2.5669999999999997,2.7845000000000013,2.5669999999999997,1.666347443018591,6.665389772074364,-1.0,-1.1080206896551716,0.10802068965517163,False,STOP LOSS,19.883333333333333,19.883333333333333
April 2026,CARVUSDT,2026-04-02 05:45 UTC,2026-04-02 06:58 UTC,2026-04-02 06:58 UTC,1775108700000,1775113080000,1775113080000,10.505928253539908,0.05666,0.05467,0.054073,0.053476,0.056461000000000004,0.053476,1.1040630259094193,4.416252103637677,-1.0,-1.1630341708542713,0.16303417085427127,False,STOP LOSS,0.0,0.9666666666666667
April 2026,INXUSDT,2026-04-01 13:30 UTC,2026-04-02 08:22 UTC,2026-04-04 08:21 UTC,1775050200000,1775118120000,1775290860000,15.081689943170657,0.012835,0.012053,0.0118184,0.0115838,0.012756799999999999,0.012074,1.9850402761795145,7.940161104718058,1.0895140664961647,0.9988358056265993,0.09067826086956532,True,TIMEOUT,47.983333333333334,18.616666666666667
April 2026,JSTUSDT,2026-04-02 00:15 UTC,2026-04-02 08:56 UTC,2026-04-02 09:43 UTC,1775088900000,1775120160000,1775122980000,30.47728844823611,0.06488,0.06349,0.063073,0.06265600000000002,0.06474099999999995,0.06265600000000002,0.661138680576454,2.644554722305816,-1.0,-1.2722575539568433,0.27225755395684315,False,STOP LOSS,0.7833333333333333,8.433333333333334
